return_id,product_id,inspector_notes,return_reason,classification,date
76fc2e5d-6e08-4de1-8bd1-767c9af628f3,52,Observed: No longer needed (customer unclear).,No longer needed (customer unclear),restock,
3e79a433-6e2f-4807-a0ff-ce9cbb08b5b5,59,Inspected: Obvious repair needed. Needs further review.,Obvious repair needed,restock,
5b27e5c4-0625-494e-98aa-87d7f23cbf64,75,Reported: Family member disapproval.,Family member disapproval,restock,
9a4d9b18-76bc-4fd1-b860-81d832f1d3c6,84,Uncertain: Noticeable dent.,Noticeable dent,refurbish,
6893461a-ef8f-498a-ba9f-0ebb1917e791,22,Notes: Cosmetic imperfection.,Cosmetic imperfection,refurbish,
3cb1085a-4055-4214-abff-2b677aae51b0,78,Visual inspection: Product arrived late.,Product arrived late,restock,
60fab255-3302-47f0-932a-5f756d74a478,54,Uncertain: Major scratch.,Major scratch,refurbish,
0e8fc8b1-b2a4-45c0-baec-4f1787735c88,76,Uncertain: Light usage wear.,Light usage wear,restock,
f3864c99-66ed-4454-94d3-80255fd8452b,25,Unclear if refurbish or other. Small puncture.,Small puncture,refurbish,
59ce42a3-13fd-4136-b8ef-512475f647ec,16,Uncertain: Completely broken.,Completely broken,recycle,
0807d1e7-1d82-4e1d-9766-22c685750a7c,20,Reported: Severe corrosion.,Severe corrosion,recycle,
a4621aa8-683a-4236-936e-3c0ecf2eaa22,2,Possible issue: Electrical short circuit.,Electrical short circuit,recycle,
b60275e0-4683-441e-8974-5db98a2087a0,68,Customer notes: Obvious usage marks.,Obvious usage marks,refurbish,
52758c00-84df-40a9-bc47-2ef65ca916f1,18,Customer notes: Ordered wrong quantity.,Ordered wrong quantity,restock,
f6cbbb9f-e5d4-474b-a141-e32e31545db6,79,See attached: Small scratch.,Small scratch,refurbish,
19270fc0-9777-45fa-b0b3-bb35ba77bd07,84,Unclear if refurbish or other. Heavy wear.,Heavy wear,refurbish,
e92089be-3736-4805-ad20-ecfb8d6abb02,21,Possible restock case. Material feel different.,Material feel different,restock,
715796f9-b192-41b9-9a1f-09e982cf8957,7,Possible overlap with other categories. Unwanted purchase.,Unwanted purchase,recycle,
19d25ceb-8bb3-48a7-a784-d5b8656e27f5,35,Observed: Style doesn't match.,Style doesn't match,restock,
21ee16a2-07de-479f-8d7e-a6179e4400df,43,Initial check: Size chart was incorrect.,Size chart was incorrect,restock,
191dd3c9-e770-46a1-be91-9c93e6dcdb01,18,Assessment: Duplicate order.,Duplicate order,restock,
90f45c36-b3df-4054-ac0b-ee8e9bc62ae1,42,Flagged: Minor zipper issue.,Minor zipper issue,restock,
f3ed2e3e-ceb8-4c3b-99e5-d7f23840957d,97,Customer reported: Fire damage.,Fire damage,recycle,
a5db0e95-ac22-4b8c-a0aa-29d660e6f5db,25,Unclear if restock or other. Color not as shown.,Color not as shown,restock,
909bff12-7a02-4bd1-953a-39a5746424cb,59,Uncertain: small chip.,small chip,refurbish,
73951c66-c0ea-4f62-a44e-88c58240e5e1,7,May require restock. better price found.,better price found,restock,
5cd9d144-f8fc-4666-a48e-65460726a7e1,38,Possible issue: Unwanted purchase.,Unwanted purchase,refurbish,
f37dbca2-b497-44ce-b40f-0af62c2681da,85,Assessment: slight stretching.,slight stretching,recycle,
0bdaa852-08a1-4bdc-8b67-7e12c99d60a0,45,Potential refurbish situation. Significant fading.,Significant fading,refurbish,
32079fc2-5525-40a7-a84e-a46ba7ecf51a,67,Inspected: small puncture. Needs further review.,small puncture,refurbish,
1663a9ea-c534-4792-aba1-92df4ef39e8c,61,Uncertain: fit not as expected.,fit not as expected,restock,
71665d82-bc5a-4958-9d18-17b43e2f6d09,13,May require refurbish. minor button issue.,minor button issue,refurbish,
9cf58d89-cfb0-42c3-ab95-548f8358f3e1,16,May require refurbish. Slight stretching.,Slight stretching,refurbish,
1714c4da-2384-40ed-8373-d2f0a5fe7c9b,73,Assessment: Duplicate order.,Duplicate order,restock,
eb9c89d6-5d75-419d-8177-2e214dd8f358,60,Observed: Received as gift.,Received as gift,restock,
eab35747-03f6-43b6-9ccb-2e5dbe66dae9,50,Potential restock situation. Product arrived late.,Product arrived late,restock,
898b51ee-558d-4f3f-8e80-2d8a09b2ba64,16,Notes: Style doesn't match.,Style doesn't match,restock,
24263f80-aafa-41cf-8140-a2d2322642d3,58,Possible restock case. Budget constraints.,Budget constraints,restock,
9d94c896-cdad-4cef-a24e-24de697c0cc0,51,Uncertain: Color not as shown.,Color not as shown,restock,
c1ea610c-48ae-4161-bae0-657aa9439838,87,Flagged: Did not like the product.,Did not like the product,restock,
8e973eb0-34d7-4d24-afa2-f92f5452912f,37,Visual inspection: Different style preferred.,Different style preferred,restock,
6df16d66-0d24-4ac0-9194-1cb35acee5f6,11,Reported: Significant fading.,Significant fading,refurbish,
f8370f05-58b6-4e00-b93e-f2625927ac7a,54,Possible restock case. Budget constraints.,Budget constraints,restock,
1a2acddb-7870-46f5-a64c-5f027f0c968d,5,Flagged: Occasion cancelled.,Occasion cancelled,restock,
40f5f919-350c-43c0-9c9f-1c2abe62509c,29,Flagged: Minor dent.,Minor dent,refurbish,
3a9a03ad-32db-4bea-b915-46c635b0d938,8,Observed: Different style preferred.,Different style preferred,restock,
4780bda2-b661-4c42-9b7d-0fc401deb0c6,29,Further testing needed: Small hole.,Small hole,refurbish,
33a6aaf9-adb1-4216-8e04-70fa02a0521e,85,Notes: Changed mind.,Changed mind,restock,
4d4e1ca4-6457-4113-a377-dffb515d1a4a,60,Customer notes: Major malfunction.,Major malfunction,recycle,
f70aa770-46c6-4404-a7d5-0835e616db4c,95,Notes: Chemical damage.,Chemical damage,recycle,
a26fd550-a58a-44c8-a8e5-0b955b0368e9,8,Reported: Safety hazard.,Safety hazard,recycle,
7766aa7e-7558-4323-8312-ce878bdd9217,53,Customer notes: Completely broken.,Completely broken,recycle,
92e064a7-932f-4781-94fb-1c5ce4768c77,49,Observed: Size chart was incorrect.,Size chart was incorrect,restock,
6e7421c6-ca43-425c-b927-9b4296071c84,44,Possible overlap with other categories. Minor dent.,Minor dent,refurbish,
08a85fdb-b011-4420-bb63-996f85ba6ca8,23,Customer notes: Seasonal preference change.,Seasonal preference change,restock,
0cf8fc26-2a1e-4864-8b7a-5b42cc0b503c,22,Potential recycle situation. Battery leak.,Battery leak,recycle,
2f6025bf-6f06-4964-856b-9baff253b7db,97,May require restock. Color not as shown.,Color not as shown,restock,
fccf4b4f-3947-4f48-8c49-d74b8dd880c8,16,Unclear if restock or other. Size chart was incorrect.,Size chart was incorrect,restock,
6b645994-033f-4562-ad5c-511d60317e56,11,Returned due to: Small tear.,Small tear,refurbish,
bfa134d2-34f1-4564-8e51-037d3770b2b8,63,Further testing needed: Severe corrosion.,Severe corrosion,recycle,
10160a97-ee57-4a3a-9168-19f24991132c,19,Unclear if recycle or other. Fabric completely deteriorated.,Fabric completely deteriorated,recycle,
2d4f94d9-3713-4b6f-a074-fbcd742bed4b,22,Initial check: Obvious usage marks.,Obvious usage marks,restock,
1e55c806-30f4-45ee-92d2-7d62ed93ae5d,35,Possible issue: Small hole.,Small hole,refurbish,
20bd30c7-79dc-4d9d-a1c6-37178b3504c4,25,Flagged: better price found.,better price found,restock,
e221f03f-91f6-4d00-9384-875be8a72ddc,55,Observed: Did not like the product.,Did not like the product,restock,
45c24370-e37c-4b35-a4f7-18332162ace5,62,Inspected: Unwanted purchase. Needs further review.,Unwanted purchase,restock,
4c4bdb29-0c29-40a3-ae62-cdc3d889c4ac,65,See attached: Small scratch.,Small scratch,refurbish,
e2dfeb5d-dfc4-47e2-85f7-57bf942f4373,87,Notes: Battery leak.,Battery leak,restock,
47a9dc8f-640d-4754-bd1e-524a4f902f0d,100,Possible restock case. received as gift.,received as gift,restock,
0523e25c-053d-42f1-a7d0-eccb45a1b33c,69,Flagged: Packaging slightly damaged.,Packaging slightly damaged,refurbish,
c8628ff0-3835-4337-b898-28d08d7d455f,75,Initial check: Small hole.,Small hole,refurbish,
43af3c73-dcc6-49ba-b9f4-d38631ac915e,31,Flagged: Minor alignment issue.,Minor alignment issue,refurbish,
e7775d0e-722f-4c74-890f-bf0bef3b6948,63,Initial check: Fit not as expected.,Fit not as expected,restock,
d0c5ba87-d343-4a01-ba18-f980e38ede7c,13,Inspected: Style doesn't match. Needs further review.,Style doesn't match,restock,
ce6672e1-8adf-407f-9eb3-e0da9030aafc,88,Uncertain: Significant fading.,Significant fading,refurbish,
fb759a27-686f-4872-92d5-758bb430a4ba,32,Customer reported: fabric completely deteriorated.,fabric completely deteriorated,recycle,
f6dfe43e-2dd8-47ec-ad19-3440502c26a3,7,Uncertain: Occasion cancelled.,Occasion cancelled,restock,
512e4a24-5ff6-4a41-bf51-4029b8010be3,9,Assessment: Slight wear on edges.,Slight wear on edges,refurbish,
b03743b3-5015-4ffa-a40a-f97c1520d4a6,63,Assessment: Slight stretching.,Slight stretching,refurbish,
5bbc0261-9133-4128-b8c4-96f261948339,19,Observed: Extreme weather damage.,Extreme weather damage,recycle,
38a10554-0847-4c11-b1ad-0ee22f4bf14f,49,Possible issue: Minor button issue.,Minor button issue,recycle,
12ea1d98-4c7f-4feb-8dbd-9eec10ba9bbc,60,Unclear if refurbish or other. major scratch.,major scratch,refurbish,
0d134254-0761-4bc4-894a-c18b6ab2e2ad,27,See attached: loose thread.,loose thread,refurbish,
6bebb121-0379-45f7-88d0-414796ab40f6,83,Initial check: Cracked screen.,Cracked screen,recycle,
5b734fff-09e4-46fb-92cd-d913cc3a71a8,87,Visual inspection: Received as gift.,Received as gift,restock,
c76a0f08-6053-4e7b-b1a9-bd9010332482,24,Visual inspection: Obvious usage marks.,Obvious usage marks,recycle,
f6743a18-80e9-4e6d-879b-a8537c63b979,25,Further testing needed: Slight stretching.,Slight stretching,refurbish,
e943c93b-29f8-45d4-b6f7-ea23f1aa0077,42,Possible overlap with other categories. Small chip.,Small chip,recycle,
0931fd0a-0d82-4c9d-9814-4e682301b1a7,3,Unclear if refurbish or other. Family member disapproval.,Family member disapproval,refurbish,
0bba62e2-b9e2-40fa-a1e0-ce47f0c0d606,43,Possible issue: Small hole.,Small hole,refurbish,
b9b0c95c-aede-44a3-ba0b-438b3c06cdff,9,Unclear if recycle or other. Major scratch.,Major scratch,recycle,
4e0f800e-77fd-4ee4-a802-f423997c94c2,67,Customer notes: Permanent staining.,Permanent staining,recycle,
c3b1b3f2-f09a-4011-bc7e-d4b86c465346,75,Flagged: Obvious usage marks.,Obvious usage marks,recycle,
f7bae197-8c42-4570-a95f-bfd6d04b6af3,30,Returned due to: Minor button issue.,Minor button issue,refurbish,
08c4b91e-8d01-46b1-96eb-6c888a4150ce,5,Possible issue: Extensive wear and tear.,Extensive wear and tear,restock,
3d937a66-b501-4d37-ae43-dedf07412f96,31,Returned due to: Heavy wear.,Heavy wear,refurbish,
7d057ab5-6b7a-4b99-9a5e-69c5ad11e87f,88,Assessment: Unwanted purchase.,Unwanted purchase,recycle,
c5d17c40-f6d1-4bfc-ab24-c07a21e5fe74,71,Possible recycle case. Obvious usage marks.,Obvious usage marks,recycle,
58c89c90-7bdc-468b-a24a-1121e0197031,42,Possible overlap with other categories. Family member disapproval.,Family member disapproval,restock,
8cb99c45-74d9-4e42-ab56-644639de236a,14,Initial check: Fabric completely deteriorated.,Fabric completely deteriorated,refurbish,
6f94754d-4b87-4f9f-b030-a8bf32dc0dae,55,Further testing needed: Minor zipper issue.,Minor zipper issue,refurbish,
99314f47-139e-41e6-8732-9c2276577b6c,12,May require refurbish. Obvious repair needed.,Obvious repair needed,refurbish,
7d81fd25-b72b-400e-97f0-09627db1aac5,35,See attached: Slight stretching.,Slight stretching,refurbish,
545b06a4-d819-4714-b89d-dfdbd56f8d05,47,Assessment: Significant fading.,Significant fading,refurbish,
a3d6f603-7191-4051-99f4-fc09de19ddc9,25,Possible recycle case. Cracked screen.,Cracked screen,recycle,
63e38c25-74be-4a66-ba08-8feaf8d9ea2e,77,Uncertain: Different style preferred.,Different style preferred,restock,
0f73890d-fdab-4cf2-b8ea-d94609ef18da,17,May require restock. Fit not as expected.,Fit not as expected,restock,
d7b9cda9-4797-4654-9c1a-5930831af2ba,66,Uncertain: Electrical short circuit.,Electrical short circuit,recycle,
4a65fa50-b839-4505-b1a0-f4f3cb528813,92,Returned due to: Minor functionality issue.,Minor functionality issue,refurbish,
c9d9a52b-dcf0-4ff5-be33-8f8a9a0d7ba6,32,Customer reported: Minor cosmetic damage.,Minor cosmetic damage,refurbish,
ea06a8af-0b56-4cd7-a477-db814f884a1b,84,Further testing needed: Small puncture.,Small puncture,refurbish,
42f63a76-6709-47f0-a7cb-3305295872c8,11,Possible restock case. Product arrived late.,Product arrived late,restock,
041b839a-d668-4b23-a42d-65891dfea006,24,Observed: Electrical short circuit.,Electrical short circuit,recycle,
dce0541d-d48c-4f66-a198-2e77ddc184d0,85,Further testing needed: extensive wear and tear.,extensive wear and tear,recycle,
fb5435cb-1128-4c9c-9500-365eb34a5c19,37,Assessment: Extensive wear and tear.,Extensive wear and tear,recycle,
b35179d6-ca0d-49fa-8ecd-17650a25404c,45,Visual inspection: Hazardous material exposure.,Hazardous material exposure,recycle,
64e910b6-bd26-4ab7-baa3-94243e686f06,69,Returned due to: Obvious usage marks.,Obvious usage marks,refurbish,
226c9674-9c97-443e-ab86-7fb6e6c1d245,74,Returned due to: Different style preferred.,Different style preferred,restock,
dc4b5919-1b40-4652-8661-66016e5517c0,10,May require restock. Family member disapproval.,Family member disapproval,restock,
8be12c63-ec04-4a9a-9f60-ac2e252f47fd,28,Returned due to: Slight stretching.,Slight stretching,refurbish,
9573dba9-e081-47bb-a8a5-0c9f02b1d8f7,84,See attached: Obvious usage marks.,Obvious usage marks,refurbish,
19861ae6-1a01-4f9f-8f50-e3fbdedc485a,26,Inspected: minor warping. Needs further review.,minor warping,refurbish,
a849932c-e871-4a6d-80b9-7c54c30c8b23,27,Possible issue: Color not as shown.,Color not as shown,restock,
c78dfeff-426c-4b52-a827-3f09479db89e,57,Further testing needed: Budget constraints (customer unclear).,Budget constraints (customer unclear),restock,
30ebd781-79c4-412d-82da-94facd1b1131,5,Notes: unwanted purchase.,unwanted purchase,restock,
604d877a-7e61-4697-9fbd-31326a2e3f56,24,Visual inspction: Safety hazard.,Safety hazard,refurbish,
e148c4da-4b81-4ce6-b0ef-c1f055c91138,20,Customer reported: Small hole.,Small hole,refurbish,
b7665e2f-31d7-442d-a665-cb02f9809655,73,Notes: Minor zipper issue.,Minor zipper issue,restock,
ee9b3b46-8563-4ecb-b46d-227d09769cdb,68,Flagged: Obvious repair needed.,Obvious repair needed,restock,
a525aff9-7172-4d53-b449-ab468ef884b8,83,Possible issue: Style doesn't match.,Style doesn't match,restock,
86251956-a0ca-4459-81d9-9252f1612004,95,Flagged: Small puncture.,Small puncture,refurbish,
d110eab0-c0b1-45bd-83f0-47dc5ed19b4c,58,Potential recycle situation. Multiple components failed.,Multiple components failed,recycle,
14fe8507-2dac-4e5b-a2d6-f23ccaff8e76,12,Unclear if refurbish or other. Major structural damage.,Major structural damage,refurbish,
60c73e70-1fef-4d1f-a25a-98381fac5e3c,97,Potential recycle situation. Motor failure.,Motor failure,recycle,
8b46251b-472b-4527-8e3a-4119a4d3c6f4,47,Inspected: Did not like the product. Needs further review.,Did not like the product,restock,
c645f50b-9e5e-41cb-9161-3221296c69e1,87,Visual inspection: Small fabric pull.,Small fabric pull,refurbish,
881857ab-3124-4580-ba76-6c72c42857ba,51,Potential recycle situation. Electrical short circuit.,Electrical short circuit,recycle,
b57f784d-b720-46f2-895b-132c7650544c,68,Notes: Better price found.,Better price found,recycle,
5ceb8b19-7e87-4bb4-9051-3ff2e0676cbf,47,Further testing needed: Electrical short circuit.,Electrical short circuit,recycle,
8664aafd-050c-4bcd-8c74-d2e4f5a799c5,48,Customer notes: Severe corrosion.,Severe corrosion,recycle,
d66d28e7-76cd-4440-9b1a-d16c593df98d,81,Reported: color not as shown.,color not as shown,restock,
51a53484-7237-4c4a-a955-7cca885554a1,60,Unclear if restock or other. Received as gift.,Received as gift,restock,
28614013-97cb-4fb1-bd21-a303e85f0e10,56,Further testing needed: Received as gift.,Received as gift,restock,
a172f2e4-4c2e-4904-90ff-2179a540e7f3,68,May require refurbish. Minor cosmetic damage.,Minor cosmetic damage,refurbish,
55cb71a9-19fd-4a29-ba25-1a30f3f8895d,3,Visual inspection: Small scratch.,Small scratch,refurbish,
dfe408cb-b18e-4a93-bcfe-796f2657a2ed,15,Inspected: slight discoloration. Needs further review.,slight discoloration,restock,
80088cdc-55da-484b-b1a7-92891e24d67d,78,Inspected: Electrical short circuit. Needs further review.,Electrical short circuit,recycle,
1a832f42-8dd6-4946-926b-c278b25eb762,36,Potential restock situation. Fit not as expected.,Fit not as expected,restock,
99e27e80-ea85-46c3-97e6-f3d4214c135b,61,Further testing needed: Slight stretching (customer unclear).,Slight stretching (customer unclear),refurbish,
bcf61e99-3fd8-456c-8bec-2d6bfe73147d,26,Flagged: Obvious repair needed.,Obvious repair needed,recycle,
1eaa2c87-1d49-4f4d-b03e-e2e95a70e3d4,6,Potential recycle situation. Extreme weather damage.,Extreme weather damage,recycle,
a827bb54-27c5-46ab-8913-9acd2a6fec30,12,Unclear if recycle or other. Battery leak.,Battery leak,recycle,
8b971ba9-8ac4-4026-8c11-5b1550b436ca,99,Assessment: Fit not as expected.,Fit not as expected,restock,
6c287601-d438-41b8-8581-ee2dab02cb58,67,Visual inspection: Permanent staining.,Permanent staining,recycle,
e8bc21c3-0f33-4744-8855-46aa6c3f7c5d,65,Reported: Minor scuff mark.,Minor scuff mark,recycle,
28cf7f65-e342-407f-b2d0-f86cb8b2aed5,24,Observed: Did not like the product.,Did not like the product,restock,
db8c5985-e450-4caf-a0c6-001bf83d06f2,13,Initial check: Electrical short circuit.,Electrical short circuit,recycle,
5aecd6dd-b1f1-41b9-a8a6-b5bfca40b2cb,55,Further testing needed: Fit not as expected.,Fit not as expected,restock,
d58da3dd-da54-4368-bce5-005dcd47dd7a,56,Observed: Product arrived late.,Product arrived late,restock,
f23d400c-ef85-45ed-ab1c-c3e59ea581df,54,Possible refurbish case. Small scratch.,Small scratch,refurbish,
c211e35f-3cf1-485b-9cb0-ab81b0da9189,80,Unclear if recycle or other. Received as gift.,Received as gift,recycle,
8d404a72-c772-4e89-82a8-6cc65ab49d1b,12,Potential recycle situation. Major structural damage.,Major structural damage,recycle,
72f402fd-1879-4610-ba25-a4d055d7672b,48,See attached: Chemical damage.,Chemical damage,recycle,
bc20e2e1-72d4-46b8-9712-7bf4248117ec,98,Uncertain: Different style preferred.,Different style preferred,restock,
fc2f3a19-6944-4d71-8d5c-699eb46152c6,55,Visual inspection: Chemical damage.,Chemical damage,recycle,
ea5ecab2-10f6-4eb8-bb9d-fa0f85fc864b,40,Observed: Minor cosmetic damage.,Minor cosmetic damage,refurbish,
8f86cccd-676c-400b-9359-8296db852850,11,Visual inspection: Box opened but item unused.,Box opened but item unused,refurbish,
62b9a7ec-da9e-4218-b603-ca61a3e5c1b8,16,Returned due to: No longer needed.,No longer needed,refurbish,
e97d667e-314d-4831-92c7-68edd0918825,41,Visual inspection: Material feel different.,Material feel different,restock,
3f3d334f-838d-4fc4-941f-f15a8a2e59e3,32,Potential recycle situation. Chemical damage.,Chemical damage,recycle,
a56fdb94-58cd-47c1-9d25-db13ff7eb43d,36,Assessment: Unwanted purchase.,Unwanted purchase,restock,
b99a50fa-6ef6-4e02-ac43-3d5013c9d21b,50,Observed: Obvious usage marks.,Obvious usage marks,refurbish,
25cb53dd-6b95-4276-a262-94079b6ccf18,29,May require recycle. Severe water damage.,Severe water damage,recycle,
e3d84b37-1ee2-4ea9-85bc-355883775e6e,6,Uncertain: Budget constraints.,Budget constraints,restock,
4cc0a614-d29f-4f88-9f91-cf381b579b7a,87,Notes: Structural failure.,Structural failure,recycle,
8ab9c91c-db65-4b55-97e0-425e3db526b1,63,Uncertain: Minor dent.,Minor dent,refurbish,
6ad923fd-5a8a-4379-8d4a-947d9deeeef9,18,Returned due to: Gift return.,Gift return,restock,
cc4bc74a-44dd-43c0-bce7-35e38c125ce0,4,May require refurbish. Minor warping.,Minor warping,refurbish,
5953c125-667a-416d-8f96-f831319f187a,13,Customer reported: Small scratch.,Small scratch,restock,
a2e819a9-1b2d-4a1a-921e-311140ac1690,8,Possible issue: No longer needed.,No longer needed,restock,
6e0cda29-ffa4-4f28-a636-e3f6e03f0278,68,Observed: Occasion cancelled.,Occasion cancelled,restock,
58638aee-4c91-41f6-9d3d-a271b9d8ce31,46,May require recycle. Multiple components failed.,Multiple components failed,recycle,
40c25133-b88e-4ccd-8346-0ce2db556526,48,Potential recycle situation. changed mind.,changed mind,recycle,
ea2072a9-0493-4750-bd8f-cde25a1ee567,93,Possible issue: Severe fading.,Severe fading,restock,
5b972777-5cfa-4a79-b4dc-cd441157463e,82,Possible issue: No longer needed.,No longer needed,restock,
6b82a1ab-067b-41b0-a118-c60252b6ff7f,21,Further testing needed: Slight wear on edges.,Slight wear on edges,refurbish,
b11631e9-493d-4ddc-8918-6f8bfcad9b93,50,Possible issue: Torn beyond repair.,Torn beyond repair,recycle,
7ee97692-17af-4507-87b9-3165e0f5191e,4,Observed: Obvious repair needed.,Obvious repair needed,recycle,
71f47346-9479-4a0a-bf9d-03f6b30976d5,32,Customer notes: Fabric completely deteriorated.,Fabric completely deteriorated,restock,
4febe804-e8d1-4273-9e04-7a493ddb90b2,90,May require restock. Different style preferred.,Different style preferred,restock,
066f8320-f61f-4780-8aee-7b897ce4042d,70,Visual inspection: Overheating damage.,Overheating damage,restock,
c8f495d7-f4dc-4908-a5a9-be83646ceee2,23,Inspected: Size chart was incorrect. Needs further review.,Size chart was incorrect,restock,
16934351-1603-4a09-ab89-89ffe6fe5c6c,49,Further testing needed: Obvious usage marks.,Obvious usage marks,recycle,
9a3c7098-04e7-4bc5-b23d-4a9dac8a2c83,48,May require refurbish. Color not as shown.,Color not as shown,refurbish,
6b855ee4-e958-451e-a565-f28ed9369372,22,May require restock. Changed mind.,Changed mind,restock,
e0b36270-23cd-4fe8-811d-45c57db7029e,1,Assessment: Adhesive residue.,Adhesive residue,refurbish,
c445d9a4-c2a5-4b2e-bedf-17f1e1cbc46b,13,Potential recycle situation. Motor failure.,Motor failure,recycle,
15c93cd7-e4a4-49ae-aa63-9289e1e12630,11,Initial check: Motor failure.,Motor failure,recycle,
47ad63ec-9deb-456d-93e8-71c9db8a7c87,46,Customer reported: Major scratch.,Major scratch,refurbish,
f24420d9-be96-4505-aa94-91f8428fdb91,44,Possible refurbish case. Small puncture.,Small puncture,refurbish,
f1ce28c2-c642-4745-bf39-cd30ecf946f1,8,Customer reported: Slight discoloration (customer unclear).,Slight discoloration (customer unclear),refurbish,
3be106a2-1c0e-4edc-b1de-247a121a6cd7,60,Flagged: Significant fading.,Significant fading,refurbish,
a448992c-1546-4ac6-b29f-347d2b7e2285,25,Possible issue: Obvious usage marks.,Obvious usage marks,recycle,
72f26495-198e-42b2-8628-bf84bfac1a08,41,Uncertain: material feel different.,material feel different,restock,
9d020b2a-d482-4d1e-bd09-0806a206bb85,50,Flagged: Obvious repair needed.,Obvious repair needed,refurbish,
bff6f51e-e5c8-4ee9-a8f2-36fd3d8de0ab,12,Uncertain: Did not like the product.,Did not like the product,restock,
5c918f3b-162b-4155-bf8a-ba608b9c2673,27,Reported: Major malfunction.,Major malfunction,restock,
9721d99a-f8f8-4815-b686-283f78402d3f,86,Customer reported: Occasion cancelled.,Occasion cancelled,refurbish,
8fd45dd7-ef7f-4b32-87a8-f9597e3c758c,92,Uncertain: Seasonal preference change.,Seasonal preference change,restock,
1785eadd-5f2e-4e2a-910a-d4afb9308137,36,Notes: Minor dent.,Minor dent,refurbish,
2588f709-5624-4a66-b067-201406e513ab,55,Assessment: Minor functionality issue.,Minor functionality issue,refurbish,
e90302db-fe8c-4399-bb84-1803114ad243,68,Reported: adhesive residue.,adhesive residue,refurbish,
07418b41-ec64-41ce-a01b-d53887db34b8,19,Customer notes: Motor failure.,Motor failure,recycle,
a8240dfd-e6ab-457b-be3f-134a61007d12,41,Possible recycle case. completely broken.,completely broken,recycle,
d3b624ea-937d-4a21-8735-0d3c85fcd723,71,May require recycle. Completely broken.,Completely broken,recycle,
bbecfbcd-ef92-4bb2-b7c9-97b9fc3b095b,90,Possible issue: Changed mind.,Changed mind,restock,
c7e4a38f-0c1d-4580-a973-1b4ee4b0aeb9,59,Initial check: Noticeable dent.,Noticeable dent,recycle,
1e745cc5-f7ab-422b-820d-a98af9698551,53,Notes: heavy wear.,heavy wear,recycle,
4ddbd7a1-03d2-438e-8920-573fac4ce99b,94,Customer notes: Chemical damage.,Chemical damage,recycle,
4005fd58-f66f-4fa5-96bb-0594e9c58d33,95,Possible overlap with other categories. Torn beyond repair.,Torn beyond repair,recycle,
a8844f54-5115-4367-9bfd-3ac7e897cb3d,1,Visual inspection: beyond repair.,beyond repair,recycle,
bdedb4ec-06d2-4c0d-9562-f27739ee7628,84,Flagged: Light usage wear.,Light usage wear,refurbish,
392ff5ef-96fe-469c-8470-0e708e4aea9f,75,Returned due to: Minor warping.,Minor warping,refurbish,
2623dfd6-a32f-4e68-80cd-761637cd1e98,44,Customer reported: Minor cosmetic damage.,Minor cosmetic damage,refurbish,
dacea947-ef51-4bec-90f0-d9abc9d8d2d3,38,Returned due to: light usage wear.,light usage wear,refurbish,
00b45f54-4298-4286-93c6-23d7ca0996a7,52,Potential restock situation. Fit not as expected.,Fit not as expected,restock,
b272cd3a-ec53-4406-b7f3-31d1f127cb83,74,Visual inspction: cosmetic imperfection.,cosmetic imperfection,refurbish,
20c69fd5-427a-459f-a63c-189cf422e731,11,Notes: Changed mind.,Changed mind,restock,
09d849df-ca4a-45db-8349-6b0aeeaf91cf,75,Possible recycle case. small stain.,small stain,recycle,
392e6cfa-6314-4148-936a-9db7cd075aa8,17,Initial check: Structural failure.,Structural failure,recycle,
b897114e-c66f-4311-a2fe-e783bf946cb3,76,Customer reported: Cosmetic imperfection.,Cosmetic imperfection,refurbish,
15d6ae42-ae70-41a8-8474-81da4b46577e,79,Customer notes: Family member disapproval.,Family member disapproval,restock,
e00608cb-fd18-422c-ba04-1608d43e2bde,97,See attached: heavy wear.,heavy wear,refurbish,
b1ea5356-2679-498c-b5ba-81eb5786749a,12,Notes: Color not as shown.,Color not as shown,restock,
d35458ac-93c8-4d65-943b-edec28fd6908,29,Reported: Unwanted purchase.,Unwanted purchase,restock,
6b066d9b-c107-4416-acd7-428688f8859b,76,Reported: Small scratch.,Small scratch,refurbish,
2d96e414-95bc-49c5-a7b9-fdbd102ad362,73,Assessment: Packaging slightly damaged.,Packaging slightly damaged,restock,
c07008cb-7cc6-4ff6-b9d3-77a91d1d8876,24,Observed: Minor zipper issue.,Minor zipper issue,refurbish,
4b5521a3-ade4-4cab-b47b-ccded351b178,12,Customer reported: Color not as shown.,Color not as shown,restock,
b6e8a130-034e-4a61-87b6-5228789d6e86,95,Potential restock situation. Permanent staining.,Permanent staining,restock,
0fbfb61c-7910-46cc-9ab8-4f1dff8608be,35,Observed: Irreparable damage.,Irreparable damage,recycle,
27d76cf8-a1a5-4c0b-9aa7-cd9f84f4ea5d,33,Possible issue: Style doesn't match.,Style doesn't match,refurbish,
682c9d21-dc76-4cf8-bc63-f28f0526c5e6,79,Observed: Slight wear on edges.,Slight wear on edges,refurbish,
5a69b178-e37a-4a94-afc2-566f193a057d,98,Potential restock situation. Material feel different.,Material feel different,restock,
09a7abbe-f233-4fd0-8576-83ba09af0807,74,Visual inspection: Different style preferred.,Different style preferred,restock,
19a4df5c-a511-4e3d-b941-dba11bb3b6a4,49,Assessment: Irreparable damage.,Irreparable damage,recycle,
