order_id,product_id,add_to_cart_order,reordered
24836,63,2,0
2048,53,8,1
13762,39,10,0
26677,16,2,0
36368,13,1,1
49470,27,7,1
36802,25,9,1
39326,23,1,0
46304,9,6,0
23842,66,5,0
28486,60,5,1
31142,21,4,0
38152,19,10,1
5623,90,8,0
24108,9,7,1
38562,70,5,0
15631,12,10,1
37277,41,10,1
1695,2,9,1
41547,18,8,1
43891,95,4,0
48892,86,5,1
47392,82,4,1
38865,17,10,0
41938,2,8,1
40185,13,1,0
14603,22,6,1
17435,45,5,1
13061,36,10,1
40813,11,1,1
11968,74,1,0
21769,81,10,0
518,10,9,1
7204,18,7,0
29830,19,9,1
37643,3,8,1
49543,91,4,0
15677,11,5,0
23508,55,2,1
23902,49,7,0
14944,90,9,0
9427,62,6,1
5984,61,4,1
18388,26,7,0
46489,85,2,1
35205,4,4,1
10063,95,8,0
4950,72,1,1
7224,62,6,1
30834,52,4,1
36662,86,1,1
3583,25,4,1
21454,24,3,1
44078,70,4,1
38164,27,3,0
15337,45,8,1
27403,30,10,0
23460,78,6,0
26156,51,2,0
14934,26,7,0
17643,26,7,0
39590,6,4,1
44760,12,4,1
28125,73,7,0
31888,54,9,0
2202,8,6,1
45093,17,9,1
37571,26,1,1
36170,64,6,1
11038,56,10,1
21330,92,4,0
8070,8,8,1
31434,44,5,1
32924,83,1,0
11059,18,8,0
30770,45,3,0
34140,12,7,0
42331,98,3,0
27221,93,7,1
42144,86,10,1
10078,97,5,1
18934,66,3,1
37912,97,10,1
29784,94,10,1
5957,18,10,1
17453,53,6,1
9512,59,8,0
11756,70,5,1
31691,91,10,1
34311,57,6,1
47063,48,5,1
19141,36,3,1
11154,11,2,1
18114,79,6,1
21101,20,5,1
28483,90,3,0
40457,100,3,1
46599,100,9,1
41893,5,4,0
34495,91,1,0
2295,90,3,0
25169,42,6,1
22652,15,10,0
43396,77,7,1
36318,4,5,1
47370,44,1,0
24692,5,9,0
1285,61,8,1
43191,76,5,0
5327,79,4,1
32917,73,3,1
23472,93,7,1
34767,30,1,1
30596,23,7,1
2153,59,10,0
15425,84,10,0
35413,4,1,1
38604,37,10,0
22576,95,7,0
10230,56,6,0
43299,49,5,1
5004,25,7,1
2644,83,3,1
39011,97,6,1
47474,46,2,0
14933,66,10,0
37851,98,1,1
48989,9,10,0
14033,3,2,1
26103,11,10,1
33524,16,1,1
5232,10,2,1
41270,86,8,1
4408,94,7,0
1954,69,3,1
3141,11,1,0
45613,63,9,1
2943,47,4,0
41185,85,3,1
24069,66,10,0
45325,6,8,1
28284,49,5,0
33267,85,6,0
29757,95,8,1
45124,22,4,1
38433,35,5,1
33330,91,2,0
15508,96,5,1
20091,38,3,0
19216,16,7,0
8715,93,6,1
41108,16,6,1
14240,19,5,1
39563,72,7,0
5200,51,7,1
47443,97,3,0
4241,63,4,1
18018,12,6,1
16213,89,2,0
11731,71,1,0
42308,74,5,1
37718,29,6,1
25199,39,2,1
11233,93,5,0
28024,90,2,1
35527,33,9,1
25662,94,9,0
31289,73,8,0
19232,80,4,0
36154,98,10,0
13146,69,6,1
15509,46,10,0
20964,85,4,1
40890,25,7,1
12903,94,2,0
49745,84,3,1
1564,94,7,1
44111,10,4,1
39074,60,2,1
38208,26,7,1
4220,60,8,0
46348,59,1,1
47275,4,2,1
19340,6,9,0
504,99,3,0
3364,97,4,1
42246,20,1,0
25075,70,5,1
20754,83,5,0
20704,89,7,1
13691,11,7,0
35748,92,10,1
27721,3,6,1
39476,4,4,0
3565,64,9,1
7949,81,3,1
2225,70,7,1
9581,5,2,1
49671,96,8,1
49968,87,9,1
9567,20,3,1
1520,58,8,1
45318,26,9,0
49302,94,6,0
926,27,5,1
38554,67,8,0
22572,98,6,0
34381,12,8,0
10695,100,4,0
16219,31,2,1
37553,98,4,1
29886,50,5,1
19374,44,1,0
35481,95,4,0
9720,34,5,1
35939,82,8,1
30883,42,8,1
19207,28,7,1
27283,93,9,1
27425,47,3,0
7688,2,8,1
27345,49,3,0
14579,72,7,1
14256,7,1,1
14477,54,7,1
20288,91,1,0
42683,54,10,1
9729,76,2,1
20349,64,4,1
23773,67,9,0
29908,44,5,1
24533,84,1,0
5858,36,7,0
47254,32,8,1
47875,47,3,1
41131,81,10,1
24606,89,2,0
40202,25,6,0
38053,89,2,1
38192,41,5,1
3739,98,3,1
36612,41,4,1
29931,72,1,0
13364,85,5,0
6788,51,10,1
46798,51,3,1
25110,96,9,1
34240,39,6,1
36568,61,5,1
32918,83,1,0
15836,63,2,1
23421,18,3,1
7049,42,7,0
1332,73,6,1
24468,33,7,0
147,37,2,1
10879,2,4,1
37194,50,8,1
42549,21,3,0
45568,28,5,0
34124,47,6,1
2342,70,7,1
47697,37,1,0
29742,33,3,1
27389,11,5,0
20499,70,9,0
48607,44,1,1
28502,4,5,1
15469,28,2,1
7078,30,9,1
17655,55,10,1
33000,94,2,0
24809,22,2,1
46812,28,5,1
14668,20,6,1
10899,16,6,1
11952,84,6,0
1841,11,1,1
7540,64,6,1
25852,51,4,0
35282,75,8,1
1211,91,4,0
18135,7,2,1
21243,25,6,0
7766,83,5,0
3662,26,6,0
49024,8,8,1
13165,48,5,1
49237,60,9,1
24628,57,5,1
22153,12,2,1
4787,61,2,1
40829,6,1,0
32763,61,1,0
5668,80,3,1
34680,16,1,1
39580,58,7,1
42043,11,2,1
7434,34,2,1
20777,29,8,0
10022,94,5,0
11890,3,5,1
32042,24,6,0
19709,88,1,0
42789,83,8,0
4753,28,6,0
35253,38,1,1
17352,38,8,0
12828,93,3,0
2402,66,9,1
48839,33,5,1
36854,43,4,0
39242,14,6,0
2637,39,2,0
7186,52,1,0
22239,25,5,1
39399,48,2,1
12585,91,1,1
30732,7,1,1
28175,89,10,1
11276,61,7,0
45822,72,2,0
1058,93,6,1
40457,57,9,1
17557,72,4,1
34683,65,8,1
32774,46,4,1
1626,10,3,0
21910,20,9,1
28825,90,1,1
43295,63,9,1
7669,77,7,0
37704,25,5,0
12854,63,8,1
36180,6,8,1
26683,38,1,1
25802,34,7,1
2606,70,9,1
16328,10,8,0
22523,2,4,1
26392,36,5,0
40448,62,3,1
34318,97,4,1
44672,48,7,1
15178,9,6,1
17348,97,9,0
4511,67,3,0
46825,13,4,0
10725,95,3,0
28801,58,3,1
717,46,8,1
10004,61,9,1
5858,73,1,1
31045,19,10,1
30986,81,1,1
15126,77,8,1
18139,52,4,0
29424,61,7,0
27255,90,2,1
31974,36,1,1
44937,24,4,0
20035,70,3,1
9369,99,3,0
13354,7,4,1
31550,9,1,1
40687,28,8,0
6202,8,2,0
17015,17,5,1
44443,67,8,0
39294,29,3,1
48370,16,1,0
42325,47,1,0
25228,2,2,1
41747,86,2,1
40900,94,1,0
42215,60,1,1
28519,61,8,1
38787,26,4,0
34493,31,6,0
22231,16,1,0
253,14,7,1
15236,48,7,1
26984,82,5,0
15726,35,7,0
6109,44,8,0
12535,70,9,1
22752,100,1,1
23646,37,3,1
42875,56,5,1
19293,29,7,0
12919,80,5,1
36831,56,9,1
13590,67,6,1
34416,80,8,0
33596,37,4,0
40981,39,6,1
15267,79,2,1
7384,94,3,1
38315,75,9,1
18669,26,7,1
9277,6,4,1
24975,84,4,0
12552,44,2,1
40785,76,9,0
16671,10,6,0
4592,24,6,1
40384,93,6,0
19381,33,6,0
36724,33,4,1
8952,100,4,1
43651,47,8,1
44342,57,2,0
46921,5,7,1
36347,16,5,0
10529,87,7,0
25882,23,8,1
48747,81,10,0
26851,3,5,0
33641,7,9,1
4081,90,8,0
17784,70,6,1
31525,4,7,1
24720,43,1,1
26835,48,5,0
7952,6,4,1
14165,11,7,0
39463,12,8,0
32015,4,8,1
4075,27,10,0
1251,75,6,1
23701,89,2,1
21575,60,9,0
43957,65,3,1
15156,44,4,0
3723,4,7,1
15281,88,10,0
38532,89,8,1
47015,52,4,0
36767,24,8,0
17308,10,7,1
22618,26,7,1
46008,97,8,0
6576,40,4,0
2764,11,4,0
35222,13,8,1
5838,31,7,0
3343,39,4,0
46055,38,1,0
23122,58,4,1
27410,100,1,1
49768,24,2,1
28508,16,1,1
48673,97,1,1
42208,97,3,1
11929,46,6,0
31703,91,9,0
10291,33,4,0
31792,78,5,0
14861,93,9,1
26675,43,7,1
31918,65,4,1
27958,65,8,0
36912,67,7,1
13450,44,1,1
25357,26,9,1
24350,97,10,0
21847,90,1,1
3320,85,6,0
1509,20,6,0
46906,48,10,1
37762,11,6,0
2284,28,9,0
49858,97,4,0
14888,70,6,1
11141,10,7,1
850,56,5,0
49378,97,4,0
19732,45,2,1
32546,98,1,1
406,92,10,1
41401,4,1,1
19091,12,9,0
11792,20,5,0
11148,87,8,1
1310,27,6,1
24824,30,6,0
2974,51,8,0
21719,20,9,0
18006,9,2,0
13752,80,10,0
13321,31,6,1
37109,93,6,1
13871,56,4,1
17147,30,10,1
22390,34,5,1
24903,68,5,1
16699,3,9,1
18759,39,5,1
23100,4,3,0
3583,61,7,0
45383,10,1,0
28848,31,3,0
11394,5,10,0
45138,29,4,1
15909,59,9,1
6663,12,2,1
23466,42,1,0
4355,79,4,1
112,10,8,1
49461,24,6,1
979,31,1,1
16686,37,10,1
15795,80,6,1
35689,7,6,1
29053,28,1,1
35970,70,10,1
39077,68,6,1
21026,10,8,1
18642,7,9,1
29819,57,8,0
46244,75,8,1
12015,33,1,0
41482,39,6,1
41868,72,3,0
27111,19,3,1
45723,100,3,0
42930,76,9,1
10874,5,9,0
10004,79,6,0
17807,58,8,0
39642,37,3,1
6240,24,3,1
5075,29,8,1
37516,47,7,0
32774,5,10,0
965,76,9,1
4704,52,3,0
37452,67,6,1
44595,48,8,0
44824,20,1,0
21581,41,1,0
30569,69,3,1
38668,69,7,1
25242,91,1,1
37080,57,4,0
36631,63,2,1
43918,85,10,0
30031,90,1,0
48666,22,3,1
38434,88,7,1
3987,38,8,1
36420,22,7,1
6052,41,8,1
24712,24,7,1
2561,73,6,0
5217,23,9,1
38091,30,9,1
39897,80,10,1
34301,17,4,1
629,73,10,1
5173,38,1,0
30760,64,6,0
31013,56,4,1
9193,23,9,1
4645,91,6,1
20767,18,7,1
10516,85,2,0
21857,73,6,0
6371,24,3,1
49288,40,7,1
18205,44,7,1
34305,24,5,0
25612,93,3,0
7545,78,2,0
11836,26,9,1
7251,98,1,1
49808,1,4,0
4163,67,4,1
9786,63,2,1
21270,69,7,1
38434,1,10,1
40088,31,6,1
27376,78,10,0
14943,79,1,0
23047,88,10,1
33583,8,10,1
11365,24,1,1
34888,94,5,0
6849,43,5,0
43578,54,8,1
36859,74,6,1
8223,24,2,1
46934,43,5,1
13085,28,1,1
22311,100,10,0
40608,1,10,1
48509,56,4,1
35492,13,3,1
24071,94,6,0
12288,77,9,0
38804,79,8,1
19479,35,5,0
7165,11,2,0
25887,15,9,1
3490,9,8,1
30126,22,3,0
35665,73,8,0
20966,18,4,0
32016,77,7,1
34579,31,7,1
27281,36,7,1
49619,32,1,1
7890,58,10,0
8888,27,7,1
46857,59,2,1
46017,15,8,0
14339,100,10,1
16409,34,8,0
19279,33,10,1
14078,36,10,1
9368,93,5,0
35911,9,4,1
21815,27,9,1
9709,24,1,0
1477,88,4,1
5681,59,4,1
7487,36,10,1
7034,53,2,1
15291,48,7,1
3141,59,5,1
6449,84,9,1
19029,86,8,0
36438,6,2,1
7205,65,5,0
14957,7,5,1
10668,84,10,0
3454,51,8,0
47875,96,10,0
25691,74,9,1
36405,32,9,1
31886,98,10,0
24850,77,10,0
46243,99,1,0
24808,3,10,1
937,33,3,0
34342,64,4,0
16954,43,1,0
3214,64,3,1
33106,39,1,0
3784,44,8,0
31264,46,3,1
5078,13,7,0
6188,26,5,1
16047,83,3,1
37334,25,7,1
9605,27,10,1
39848,9,1,1
5567,68,9,1
20894,46,8,1
37596,34,4,1
44430,9,3,0
25175,85,3,1
31904,84,6,0
17359,97,7,1
19591,91,8,0
29088,19,4,1
35066,92,8,0
42297,96,3,1
12417,82,10,1
7845,46,3,1
17850,47,3,1
7154,83,8,1
29900,87,3,1
17832,40,2,0
19548,33,2,1
4290,17,10,0
19035,56,1,0
3400,93,9,1
594,56,2,0
1560,40,2,1
15636,11,6,1
39008,49,6,1
49617,52,4,0
43757,45,5,0
22919,85,9,0
8138,100,8,1
10545,84,4,1
40565,22,3,1
44802,6,1,1
44310,81,1,1
25090,59,2,1
48187,54,1,1
48166,80,10,1
30361,64,3,1
15704,75,7,1
33041,93,1,1
14301,78,7,1
32554,23,7,1
3936,62,1,1
33969,11,6,1
39756,25,4,1
368,88,7,0
16155,12,4,0
11336,61,4,1
31421,55,10,0
17751,66,7,1
9719,18,3,1
22535,5,2,1
8439,29,7,0
31282,73,5,0
31879,9,10,1
29560,28,5,1
10793,81,10,1
36422,90,7,0
15735,24,6,1
10903,80,8,0
3388,2,10,1
45320,43,2,0
4937,16,10,1
22882,34,1,1
21127,34,8,1
28714,72,5,1
45302,42,3,1
14228,28,4,0
654,61,8,0
47812,53,6,0
19937,38,4,1
47048,21,2,1
10463,74,6,1
19671,84,3,0
15669,47,9,1
7522,34,9,1
28970,95,7,0
15897,22,8,0
22365,49,7,1
47785,68,5,0
34036,64,10,1
47848,57,7,1
47933,71,6,0
16614,8,9,1
48743,26,8,0
30264,73,7,0
30470,47,7,1
49608,43,3,1
4766,37,3,0
3973,1,10,1
22953,37,2,0
2080,38,5,0
11821,68,4,1
31480,79,3,1
39507,72,10,1
5033,2,4,1
37742,27,3,1
30216,58,3,1
20600,14,7,1
10778,40,5,0
39718,34,9,1
5875,13,4,1
33311,99,1,1
26121,13,3,1
22246,83,7,0
35436,57,1,1
13650,56,1,0
8756,95,3,0
9804,56,3,0
35934,50,6,1
24394,100,9,0
10046,65,5,1
21830,71,8,1
49409,17,5,1
15645,72,2,1
28811,75,5,1
35016,43,3,0
30335,76,7,0
46196,46,8,0
4898,23,9,0
33081,100,5,1
18148,62,7,0
463,32,8,1
14929,98,7,0
2044,43,2,0
23542,88,7,1
28138,4,2,1
41600,74,2,0
9490,74,9,0
45236,6,5,0
39517,67,10,1
8039,76,4,1
26597,14,3,0
40675,92,3,0
173,79,7,1
10109,24,3,1
37577,16,5,0
32655,32,3,1
17941,92,3,1
33592,73,7,1
39112,95,10,1
26685,87,7,0
1095,51,2,1
37774,82,2,0
34966,15,3,0
10939,76,8,1
49008,35,5,1
35137,46,3,1
17832,30,8,1
35408,71,4,1
26393,75,2,0
21533,40,6,1
850,61,1,1
46413,92,3,0
13742,13,10,1
5187,2,10,1
11951,41,1,1
48486,13,5,0
23632,62,10,1
21749,41,10,0
16808,69,4,1
7582,74,1,1
35505,99,6,0
38016,73,6,0
48945,84,6,0
32439,42,6,1
23761,74,9,1
19943,98,2,0
46475,69,8,1
36492,36,10,0
34491,15,4,1
43822,15,7,0
42613,47,10,1
42236,21,7,1
10352,54,3,0
26367,16,5,0
2559,94,1,1
4347,94,2,0
35193,31,8,1
48102,56,9,0
23525,59,10,1
27672,55,4,1
44825,19,5,1
9695,18,6,1
44706,22,10,1
28593,35,4,1
6724,67,8,1
47044,90,7,0
26841,57,1,1
42022,36,8,0
16599,37,6,1
17881,64,3,1
7468,45,9,0
9037,80,10,1
25657,19,4,1
5519,92,10,0
2023,55,5,1
8427,29,1,1
20115,45,4,1
16049,4,10,0
31077,79,3,0
26380,38,8,0
47516,85,1,1
30372,22,8,1
48948,51,1,1
29510,7,3,0
24361,92,2,1
22689,95,5,0
27950,26,4,1
46493,77,6,1
27375,39,10,1
40310,42,9,0
31178,89,5,0
15530,47,2,0
11508,81,9,1
30839,47,2,0
3977,84,4,0
45281,9,9,0
18914,24,5,0
8260,90,10,0
1833,91,2,1
5967,89,5,0
46120,44,1,1
30121,94,6,1
30330,30,1,1
30879,86,7,0
6720,95,1,1
40834,49,8,1
30879,2,2,0
24397,91,6,1
5517,5,10,0
43588,28,1,0
3157,74,3,1
36888,72,9,0
29570,58,4,1
46982,68,8,0
22188,89,3,0
22843,38,5,1
49974,54,5,1
27826,19,1,1
49897,24,4,1
604,72,3,1
39134,72,3,1
30825,28,8,1
34418,4,9,1
41060,49,1,1
1434,71,8,1
21026,68,9,0
15549,43,7,1
34688,84,9,1
5498,95,1,0
48815,78,9,1
34148,3,8,0
7337,62,10,1
40866,84,1,1
19626,61,10,1
41734,93,7,1
15211,75,5,1
13630,11,9,1
5831,87,7,1
44044,21,8,1
30317,8,10,0
5614,35,4,0
4226,56,7,1
32453,46,4,1
10378,6,5,1
42846,52,10,0
23717,61,6,1
16844,28,4,1
48954,64,2,1
3436,12,9,1
20772,99,4,0
3155,67,10,1
9472,52,1,0
27526,69,4,1
40766,12,2,1
2957,85,1,1
37361,76,1,1
8027,99,5,1
17517,21,2,1
47812,78,2,1
7995,56,8,1
34548,24,1,0
21069,69,4,0
1693,17,1,0
20972,13,1,1
29153,38,8,1
33938,9,7,0
28044,46,6,0
9394,64,5,0
49719,78,8,0
7681,87,6,1
34689,20,5,1
48232,42,8,1
10406,56,9,0
31605,48,4,1
37298,60,4,0
28973,34,3,0
10562,15,7,1
26417,60,3,0
33055,83,9,1
39533,10,2,1
43218,25,10,0
1998,81,6,0
32001,18,10,0
35720,62,6,0
24668,93,5,0
40178,53,5,1
10822,56,9,0
39652,37,6,1
30919,2,1,1
10993,55,3,0
31919,97,6,1
39713,33,6,0
44739,24,9,1
39961,15,8,1
3680,20,7,0
33487,50,3,1
22986,49,9,1
14764,18,3,1
39611,75,2,1
21986,35,9,1
44778,87,7,0
7324,46,3,1
13924,21,3,0
11263,79,10,0
7732,76,2,0
37711,39,5,1
43372,68,4,1
6005,80,10,0
9138,44,6,0
40794,19,1,0
19690,49,5,1
34659,25,4,0
38362,12,3,1
13706,12,8,1
21911,48,6,1
23233,58,9,0
40271,97,4,0
7454,73,3,0
3749,28,6,1
18759,27,1,1
47462,76,6,1
8788,68,10,1
44143,99,7,1
41775,85,3,1
25111,40,4,1
914,27,9,1
23652,85,6,0
42752,39,3,1
21648,10,8,1
28275,24,9,1
1158,1,1,1
15925,14,2,1
49938,59,3,1
12634,34,9,0
40778,50,4,1
42471,6,8,0
27934,19,6,1
37276,27,1,1
4741,87,4,0
24371,61,8,0
4434,36,8,1
26549,5,2,0
28005,44,5,0
20788,10,7,0
30022,60,4,0
32035,76,4,1
14368,61,7,1
38981,63,3,0
40687,16,8,0
39095,9,9,1
44114,8,6,1
14887,87,7,0
15891,72,1,1
22884,40,2,0
34926,46,3,1
13334,90,3,1
37210,57,7,0
8885,53,9,0
24734,45,7,1
12397,82,6,1
30569,19,3,0
42065,6,10,0
19602,29,4,1
41285,35,1,1
30243,32,3,1
42198,6,8,0
13649,88,7,1
3858,36,9,0
11636,11,3,1
49770,73,2,1
46816,22,4,0
45958,34,1,0
27545,66,8,0
10350,50,2,0
37207,38,9,0
37149,20,6,0
36382,73,9,1
32939,35,7,1
45577,88,6,1
16679,5,1,0
36594,61,8,1
8682,33,9,1
40701,19,10,1
11486,44,9,1
12124,88,4,1
8502,80,9,0
11502,25,10,1
768,36,2,1
35132,50,10,0
32738,41,2,1
172,49,7,0
37161,17,4,1
16371,21,10,0
13088,82,4,1
28482,15,6,0
18135,82,5,1
47939,94,6,1
39246,59,3,1
46016,30,7,1
37797,63,4,0
45783,16,10,0
42678,21,4,1
43481,23,5,1
15891,10,8,1
49574,100,1,0
12855,57,5,1
37963,91,7,1
49598,21,3,0
16927,9,3,1
41996,49,8,1
18228,40,9,0
27342,24,5,0
26243,60,3,0
1026,43,3,0
39320,1,2,0
17243,45,8,1
23977,82,8,0
27772,84,7,0
18690,45,5,0
15904,72,3,0
8489,34,2,1
38746,53,9,1
33936,23,4,1
17719,6,4,1
16740,64,6,1
2510,57,3,1
45357,78,2,0
26619,36,7,1
33492,89,7,1
24799,72,6,1
25797,76,10,1
27242,86,4,0
27459,1,9,1
23596,91,1,0
46886,43,1,1
33134,51,8,1
32340,8,6,0
18184,21,10,1
37868,11,3,0
37890,47,4,0
5538,73,1,0
47677,44,7,0
7035,88,8,1
11189,34,8,1
25395,16,4,0
19074,69,3,0
26320,58,1,0
33394,59,1,0
14713,5,4,1
7218,67,2,1
10547,34,1,0
27145,46,6,1
35976,58,4,1
43525,5,5,1
15167,83,10,0
37351,28,2,0
5727,41,7,0
41541,66,6,1
22331,65,2,0
9057,97,4,1
21634,69,3,0
41875,32,5,0
38073,22,8,1
17003,28,9,1
3351,86,9,1
30684,96,1,0
14265,46,8,0
30531,69,4,1
13116,70,7,0
11888,89,1,1
12362,48,8,1
49303,85,3,1
14612,7,10,1
30417,48,1,0
2996,13,10,0
24082,89,3,0
14963,82,4,0
9799,98,6,1
28173,54,4,1
40424,58,1,1
31825,55,9,0
2916,35,2,1
21722,25,2,1
1460,65,2,1
4942,5,5,1
49767,11,2,1
49080,81,6,0
17798,27,2,0
21412,87,4,1
3037,82,5,1
11002,98,8,0
17347,13,10,0
12100,44,1,0
31652,61,8,1
42924,61,1,1
35717,12,8,1
3168,14,1,0
49962,6,1,1
18346,11,10,1
42878,28,8,1
19878,6,3,1
41812,71,3,1
7700,49,9,1
19239,29,4,0
32534,25,10,0
4727,61,2,1
39261,54,3,1
16838,66,8,0
48844,23,4,0
8290,3,3,0
15554,80,9,1
28693,23,9,1
30385,33,6,0
5246,81,2,1
2362,91,3,1
46708,93,6,1
33873,8,7,1
23863,24,3,1
2987,41,6,1
285,82,7,0
22658,52,6,1
10276,6,4,1
30123,85,2,0
4506,49,1,1
49113,19,5,1
36326,35,3,1
34990,40,4,1
19784,41,4,1
45900,9,10,0
11247,47,8,1
45829,85,9,0
11816,96,8,1
30283,18,2,0
10714,65,3,0
39379,78,6,1
7744,56,4,1
6477,30,5,1
15605,8,5,1
45318,15,5,0
32995,91,5,1
49706,40,2,0
36433,15,9,1
37539,56,8,1
28286,28,9,0
48410,9,3,0
27735,5,1,1
8997,84,8,1
21944,81,1,0
23699,89,3,0
3083,46,5,0
35472,76,8,0
45864,45,1,1
24697,38,7,1
20981,60,2,0
48377,1,7,1
25476,34,2,1
25599,63,6,0
42732,2,9,0
44507,37,2,0
8439,48,9,0
41429,26,3,0
27385,7,7,0
33645,94,1,0
1422,27,1,1
21275,54,7,0
34964,84,7,0
46033,59,1,1
15286,62,6,0
11051,47,3,1
10533,40,5,0
27492,31,6,0
3712,60,1,1
29621,98,1,1
47190,47,10,0
39371,100,3,1
43665,51,8,1
18424,42,5,1
32625,53,7,0
23185,26,9,1
16852,27,5,0
18729,57,9,1
19315,81,6,0
4628,21,9,0
37204,33,9,1
37345,3,9,1
38430,70,1,0
19884,77,4,1
19024,49,9,0
5581,13,8,1
554,76,10,0
33920,9,10,1
10309,95,2,1
31276,3,7,1
24586,66,10,0
16068,27,9,1
24369,62,5,1
25849,51,3,0
19387,69,6,1
32336,87,4,1
30413,87,9,0
48825,47,10,1
27589,10,5,0
47811,34,1,1
10297,29,10,0
48050,57,3,1
41838,19,2,1
39271,40,1,0
11980,72,1,0
33382,93,2,1
34051,56,5,0
20158,28,5,1
32345,91,10,1
25128,62,3,1
9491,52,2,1
20826,29,8,0
18600,10,6,0
40000,1,2,1
27482,51,7,0
26369,44,9,1
16360,6,9,1
39916,78,6,1
21132,37,7,0
45900,77,10,1
6621,87,1,0
21395,16,7,1
27014,85,9,1
38815,88,10,1
9122,39,1,1
42338,42,9,0
13100,57,2,0
28090,20,8,1
31030,51,1,1
33046,41,1,1
26487,67,9,1
4605,29,4,0
43832,68,9,1
10573,74,6,0
40500,76,2,1
37954,44,4,0
44658,98,3,0
8880,32,9,1
25193,68,6,0
7942,12,1,1
44973,37,2,1
29254,60,5,1
29458,92,3,1
18699,38,6,0
22896,55,8,1
2854,67,2,1
35547,38,6,1
32172,59,6,0
32246,42,4,1
43108,22,1,1
10471,96,10,1
35018,63,10,0
31949,95,9,1
39011,52,6,1
23851,57,2,0
12408,87,10,1
11255,80,5,0
44926,12,4,0
23128,64,6,1
10454,86,7,1
26406,74,5,0
23630,84,9,1
44987,86,6,1
5782,19,8,1
46017,89,5,1
32173,50,7,1
19364,10,10,0
32005,15,9,1
19681,67,5,0
23602,96,7,1
19934,30,10,0
3845,9,6,1
26630,59,2,0
35024,30,4,1
14085,80,5,1
12728,41,9,1
33975,98,4,1
6560,5,2,1
2988,7,2,1
30313,15,2,0
13853,90,2,0
44270,39,3,1
18077,37,7,0
31351,94,9,0
17679,6,1,1
29123,17,2,1
2278,36,1,0
1671,25,1,1
39987,24,10,1
22424,97,9,0
12744,32,3,1
11301,93,7,0
23460,93,4,1
10920,79,4,0
28710,25,2,1
37248,13,1,1
22063,52,8,1
24383,93,2,1
31434,91,8,1
25168,64,5,1
21689,78,6,1
21677,13,2,1
35376,30,5,1
42977,78,3,1
16917,58,9,1
12077,42,10,1
22292,29,9,0
46901,9,7,1
24184,70,2,1
9820,64,3,0
41148,58,7,1
48561,20,4,1
27289,18,2,1
43989,19,5,0
11092,4,2,0
14665,87,9,1
47659,77,7,1
2744,46,1,0
14572,5,4,0
39863,76,8,0
43359,23,8,0
34379,98,8,1
43379,56,3,1
4095,4,9,1
14403,40,10,1
2614,82,10,1
28206,87,5,1
48883,100,9,1
35509,49,4,0
22518,95,2,1
28985,35,2,1
12687,10,5,1
1426,52,2,0
38992,17,7,1
17598,6,10,1
108,52,4,0
29412,14,9,0
32168,93,8,1
29642,85,5,0
23074,94,7,1
3881,40,2,0
44982,54,2,0
33278,12,4,0
14724,65,10,0
36316,41,3,0
17842,3,4,1
10810,62,4,0
41688,53,2,0
48965,79,1,1
48619,69,4,0
17303,20,4,1
37005,90,7,1
9476,27,9,1
32885,9,1,1
39073,61,2,1
6940,92,3,0
12206,33,1,1
16300,16,1,1
48787,2,5,0
37402,26,6,0
33924,86,9,0
34781,66,10,0
4565,7,6,0
41279,33,7,1
47017,80,6,1
37658,44,4,0
20813,22,8,1
47919,61,6,1
18183,77,8,1
4157,30,9,1
48008,54,1,1
46252,81,7,1
25788,42,3,1
26178,33,3,1
14029,63,3,0
39603,86,8,1
42800,58,4,0
3413,56,8,0
16531,77,8,0
1139,44,6,0
48016,74,10,0
11178,17,1,0
35940,55,10,1
41343,24,2,1
21825,99,3,0
46963,42,9,1
439,2,2,1
7590,94,10,1
34977,58,9,1
22632,61,10,1
22165,51,1,0
30797,12,5,0
12207,89,9,0
16451,75,10,0
45185,38,6,1
35612,43,10,0
32419,47,5,1
40325,37,6,0
22641,17,9,1
20156,99,3,0
26501,5,3,1
33656,28,1,1
31863,41,4,0
26873,34,6,1
25955,60,9,0
34800,84,2,0
24246,63,6,1
7292,41,3,1
21878,9,6,1
43708,15,2,1
40223,66,2,1
13066,79,3,0
5029,15,8,1
30547,20,3,0
39670,18,8,0
22169,28,10,1
41630,95,1,0
25823,35,10,0
34095,68,1,1
5045,17,9,1
36480,51,3,1
39904,49,10,1
33044,3,7,0
42987,97,5,1
32759,26,5,1
49804,3,1,1
16962,19,1,1
2302,40,8,1
32230,91,4,1
4639,56,8,1
41693,40,9,0
3011,100,7,1
18967,91,9,0
39807,64,3,0
39843,44,1,0
44898,41,1,1
45939,29,10,0
36311,43,9,1
34970,9,5,0
10454,54,4,1
16452,9,7,1
37984,45,4,0
10949,27,6,1
45028,76,10,0
25029,17,9,1
7720,73,6,0
15554,35,5,1
29963,51,1,1
41024,71,9,1
45004,3,5,1
13032,54,8,1
15798,13,3,1
5008,43,1,1
16639,76,7,0
31357,7,5,1
5926,5,8,1
44546,19,5,1
29578,40,1,1
48090,10,3,1
9013,70,8,1
44275,56,5,1
8819,32,4,1
35013,46,5,0
12030,59,6,1
19960,2,9,0
35102,12,8,1
7952,69,6,1
17530,87,10,1
15401,1,3,1
11840,96,2,0
9869,46,6,1
26956,76,9,1
33302,42,6,0
754,54,7,1
12051,7,6,1
